"Light" "Wind.Speed" "Air.Pressure" "Air.Temperature" "Water.temperature"
"7824" 141.841 30.78 1013.6 25.4 25.743
"7825" 0.02267 37.26 1009.9 28.9 28.5667
"7826" 0.006831 39.708 1009.5 25.6 28.9408
"7827" 0.017878 23.562 1008.9 28.6 29.2817
"7828" 1984.58 45 1016.2 25.1 25.6842
"7829" 1616.67 22.0716 1020.4 24.6 25.5141
"7830" 1281.74 21.438 1009.4 28.9 29.2479
"7831" 0.02925 0.4032 1017.3 22.5 26.5359
"7832" 0.283206 0.3996 1014.9 22.3 26.3994
"7833" 0.025249 20.7684 1002.8 27.8 29.205
"7834" 1649.82 16.3944 1002.4 29 29.4366
"7835" 0.006634 35.928 1011.2 24 24.7758
"7836" 0.043768 14.5044 1006.2 28.8 29.7889
"7837" 1596.81 29.772 1014.1 26.2 27.2354
"7838" 1992.68 43.812 999.9 29.5 29.3059
"7839" -0.032458 8.9532 1011.9 25 25.2299
"7840" -0.02154 22.8024 1013.8 27.1 27.5459
"7841" -0.038761 25.6212 1016.3 26.1 26.3909
"7842" 2335.12 30.492 1009.6 28.9 29.5405
"7843" 0.011852 28.5084 1011.9 25.6 26.9006
"7844" 2177.06 10.5516 1006.8 28.7 28.8183
"7845" -0.040544 31.248 1005.8 29.4 29.579
"7846" -0.000385 31.932 1015.1 24.8 25.1904
"7847" 523.193 9.1476 1010.2 28.5 29.0439
"7848" 0.020229 36.432 1014.9 24.5 25.4162
"7849" 0.030064 17.7948 1014 26.1 27.4984
"7850" 2210.48 15.8796 1008.3 27.9 28.9935
"7851" 0.024085 0.4428 1015.5 22.2 26.425
"7852" 0.025833 10.3068 1009.6 25.5 26.94
"7853" 1465.77 14.7384 1008.1 28.3 28.3304
"7854" 110 24.4836 1007.9 28.8 29.1472
"7855" 570.471 44.244 1016.3 25.1 25.3075
"7856" 0.015518 0.4356 1016.8 22.3 26.444
"7857" 1255.05 18.864 1010 27.4 28.0904
"7858" 1302.99 38.916 1015.4 25.1 25.0696
"7859" 4.79719 14.9004 1002.2 30.3 29.4777
"7860" 0.033987 38.124 1011.2 27.5 28.2792
"7861" -0.000257 20.9376 1012.5 25.8 27.5951
"7862" 0.018594 3.6756 1006.2 29.7 29.8516
"7863" 2126.1 16.812 1005 29.8 29.3753
"7864" 1409.33 13.0716 1012.6 25.5 26.7858
"7865" 0.019117 15.0444 1006 28.6 29.9249
"7866" 1094.77 15.4908 1001.3 28.4 28.9993
"7867" 0.048881 9.8064 1009.8 26.4 27.7112
"7868" 1035.17 29.772 1003.9 27.4 29.3887
"7869" 2072.43 40.212 1009.7 28.3 28.4455
"7870" 320.723 33.66 1011.2 26.8 28.1764
"7871" 1870.42 23.1732 1014 25.4 25.6598
"7872" 129.976 32.256 1013.6 25.8 25.7369
"7873" 110.357 15.1704 1013.4 25.5 25.1679
"7874" 351.577 44.964 1015.9 24.6 25.0282
"7875" 1673.87 14.382 1009.7 26.7 27.3787
"7876" -0.016014 11.5416 1004.3 25.9 29.385
"7877" -0.019743 41.544 1014.3 24.7 25.4475
"7878" 0.008949 29.88 1011.9 25.7 26.8958
"7879" 0.031881 12.744 1012.8 26 26.8443
"7880" -0.014792 18.3456 1008.8 27.6 28.8513
"7881" 0.030811 26.316 1010.9 25.9 26.5113
"7882" 2073.83 16.308 1007.8 28.3 28.4023
"7883" -0.038217 40.428 1013.3 26 26.5972
"7884" -0.007513 19.962 1008.1 27.1 28.8166
"7885" 752.694 25.5168 1014 24 25.147
"7886" 0.000445 38.952 1013.2 26.4 26.919
"7887" 10.1995 29.16 1002.5 29.9 29.8198
"7888" 0.016895 18.4392 1006.6 26.5 29.3026
"7889" -0.003388 11.2464 1009 28.2 28.0493
"7890" 874.273 9.9756 1007.7 29.1 29.5052
"7891" 0.003538 42.372 1017.8 24.4 25.4591
"7892" -0.00496 45.9 1003.7 29.3 28.8935
"7893" 2000.81 26.0064 1009.8 27.6 27.8165
"7894" 1005.41 26.3916 1013.3 26.4 26.8513
"7895" 0.018138 23.562 1009.6 28.6 29.3056
"7896" 0.022002 23.6772 1010.4 25.9 26.9625
"7897" 1913.45 30.384 1003.5 28.5 29.3782
"7898" 0.042462 25.5276 1000.8 28.6 28.9623
"7899" 1514.45 30.888 1012.8 26.4 26.7782
"7900" 0.043988 17.3628 1005.6 29.4 29.1728
"7901" 369.314 11.4588 1009.4 28.2 29.0752
"7902" 767.494 31.032 1013.7 25.3 25.798
"7903" 0.812779 4.9572 1001.7 30.6 29.7018
"7904" 0.516047 5.3028 1011.2 26.1 27.0811
"7905" -0.01167 23.58 1008.1 28.5 29.1056
"7906" 0.014879 21.3552 1012.4 26.5 27.0044
"7907" 23.4475 16.3404 1001.9 26.7 29.5062
"7908" 0.024547 36.684 1003.5 28.1 29.1177
"7909" 2303.93 28.2204 1009.2 28.3 29.1644
"7910" 1369.33 40.968 998.9 29.3 29.0295
"7911" -0.004775 43.092 1008.7 25.8 28.5978
"7912" 1029.82 17.0352 1014 21.9 25.9387
"7913" 0.014917 15.8904 1012.1 26.8 27.7138
"7914" 1346.9 20.6532 1010.4 25.8 26.5988
"7915" 65.5552 15.8364 1008.3 28.9 29.3334
"7916" 784.654 12.8628 1009.3 27 27.6989
"7917" 2203.03 12.4416 1003.3 28.8 29.3194
"7918" 2061.06 31.176 1004.5 29.8 29.7215
"7919" 1876.7 16.0416 1012.2 25.7 25.9232
"7920" 109.787 16.7976 1004.3 29.3 29.729
"7921" 25.5977 0.2988 1015.8 22.3 26.4549
"7922" 1612.36 23.0076 1010.5 26.2 26.4555
"7923" 0.042152 38.16 1012.4 24.5 25.0836
"7924" 0.010662 11.5344 1012.1 27.4 27.7365
"7925" 0.015266 12.1284 1009.6 29.5 29.694
"7926" -0.03399 26.3952 1013 26.5 27.6042
"7927" 0.003166 18.0648 1010.2 26.2 26.7778
"7928" 0.0239 14.436 1009.5 28.6 29.4238
"7929" 1816.08 30.744 1015.3 24.9 25.8484
"7930" 1595.63 35.496 1014.5 24.8 25.4135
"7931" 1268.6 15.0948 1005 28.3 29.5864
"7932" 1989.1 24.0048 1013.7 25.7 25.921
"7933" 178.601 37.764 1001.3 27.5 29.2925
"7934" 848.852 26.1036 1007.7 28.6 29.104
"7935" -0.003044 35.172 1013 26.4 27.0049
"7936" 1853.32 33.336 1010.4 28.6 28.5713
"7937" 0.007479 24.3216 1012.5 25.8 26.5572
"7938" 1211.26 36.936 1011.5 24.6 25.1769
"7939" 11.7736 31.932 1001 29.4 29.5774
"7940" 0.02347 17.0712 1009.7 28.1 28.5731
"7941" 1635.23 15.1452 1011.7 25.7 25.9029
"7942" -0.007594 23.7168 1012.4 26 26.4949
"7943" 705.417 30.204 1001.1 29.1 29.4169
"7944" -0.017476 44.172 1014.8 24.5 25.0267
"7945" 0.037441 20.4228 1010.1 27.9 28.0477
"7946" 1849.01 32.04 1013.6 25.8 26.7356
"7947" 0.049606 39.456 1015.3 25 25.5471
"7948" 1759.02 11.0808 1009.5 24.7 25.1964
"7949" 118.833 9.7992 1005.2 29 28.4192
"7950" 23.4589 9.9504 1009.7 29 28.7023
"7951" 0.029345 29.988 1013 26 26.8344
"7952" 0.179231 0.3708 1012.4 22.1 26.2844
"7953" 51.2321 7.5456 1005.3 28.4 28.8184
"7954" 1301.53 37.98 1009.5 28.7 28.7144
"7955" 716.428 31.896 1010.7 26 26.6658
"7956" 870.04 12.1428 1004.8 29.1 29.3215
"7957" 0.020843 8.9064 1012 25.1 25.7888
"7958" 817.246 32.004 1005.5 28.2 29.6807
"7959" 2125.29 43.452 1000.3 29.4 29.3543
"7960" 178.167 14.9616 1012.4 25.2 25.8539
"7961" 1646.03 14.724 1007 28.9 28.9274
"7962" 407.382 34.884 1012.2 26.6 26.8891
"7963" 1741.51 35.748 1010.5 27.1 28.0688
"7964" 1489.39 29.412 1000.9 29.3 29.4861
"7965" -0.026284 43.236 1014 24 25.2228
"7966" -0.007623 27.828 1003.8 29 29.525
"7967" 0.028193 12.1536 1005.5 27.9 28.6002
"7968" 1888.48 0.3276 1013.6 25.5 25.8953
"7969" 0.011846 21.618 1010.6 26.9 28.9115
"7970" -0.010525 26.0172 1017.4 25.2 26.2547
"7971" 1835.7 22.248 1014.4 25.4 25.6405
"7972" 0.014977 7.254 1009.9 28.9 29.4835
"7973" -0.015378 47.304 1014.3 24.4 24.9725
"7974" 0.044469 22.1004 1011.2 27.1 27.4169
"7975" 1797.64 0.378 1015.3 22 26.2277
"7976" -0.003417 8.9496 1006.3 29.1 29.5132
"7977" -0.090026 42.984 1015.3 25.2 25.4189
"7978" 0.010898 18.1692 1010.2 27.9 28.0907
"7979" 605.83 46.332 1015.5 25.1 25.2702
"7980" 1556.48 15.5268 1014.7 25.3 25.4156
"7981" 1517.36 12.87 1009.8 28.8 28.9807
"7982" -0.019868 7.542 1007.6 28.1 28.8468
"7983" 0.000867 31.32 1012.2 25.8 26.8878
"7984" 1306.34 15.6528 1014.9 24.8 25.4345
"7985" 41.063 40.824 1013.6 25.1 24.9684
"7986" 0.001551 9.5184 1009.5 28.8 29.0803
"7987" -0.025315 25.5456 1010.6 25.4 26.5988
"7988" 0.024972 22.6584 1001.7 27.3 29.2923
"7989" 0.04412 11.484 1011.7 24.6 25.7752
"7990" 22.8694 38.196 1008.6 28 28.9636
"7991" 0.023002 17.9064 1002.2 28.3 29.1283
"7992" 847.514 15.6348 1007.4 26.1 26.7674
"7993" 1824.86 15.9768 1014.2 25.4 25.6331
"7994" 0.024975 11.8548 1008.4 29.6 28.9883
"7995" 821.188 17.244 1006.4 28.5 28.2487
"7996" 832.437 21.3624 1007.6 28 28.5017
"7997" 0.000433 24.9984 1009 28.6 29.545
"7998" -0.006837 4.4568 1005.5 31.1 29.4271
"7999" 521.248 17.5572 1004.5 27.9 28.4954
"8000" 820.155 39.276 1013 26 26.6198
"8001" 133.73 20.1348 1014.5 25.4 26.2216
"8002" 4.57694 18.5796 1007.3 27.3 28.2005
"8003" -0.023729 25.5024 1012 25.7 26.5697
"8004" 0.03557 22.878 1003.1 29.4 29.2812
"8005" -0.01268 20.88 1011.6 24.6 25.0191
"8006" 1875.29 21.33 1014.8 25.2 25.9312
"8007" 21.8519 41.688 1018.4 24.1 25.1837
"8008" -0.021511 12.9744 1012.3 26.3 27.3278
"8009" -0.003983 42.696 1014.9 24.4 24.9995
"8010" 0.034868 24.4908 1009.5 27.1 28.1224
"8011" 0.010671 33.984 1013.4 25.3 25.5371
"8012" 0.003716 18.7632 1012.3 24.1 25.119
"8013" 1259.06 22.3632 1007.5 28.1 28.4958
"8014" 0.034262 33.084 1005.5 29 29.2968
"8015" 1612.35 14.2416 1011.9 25.3 25.5409
"8016" 158.878 32.4 1001 26.8 29.1411
"8017" 0.045995 32.364 1005.3 28.9 29.3209
"8018" -0.004261 10.1268 1011.8 26.2 26.7616
"8019" 1381.02 11.3436 1008.6 29.2 29.9517
"8020" 0.033343 6.7896 1003.5 29.3 29.343
"8021" 0.01035 39.528 1010.3 27.4 28.9469
"8022" 0.047991 2.1168 1006 26.5 29.3642
"8023" 1101.79 41.76 1007.9 28.4 28.728
"8024" 1921.35 43.524 999.3 29.4 29.2352
"8025" 0.003848 12.816 1012.7 26.4 27.6827
"8026" 0.024316 25.2576 1011 26.2 26.9351
"8027" 240.868 27.2736 1012.2 26.3 27.5431
"8028" 1341.48 43.668 1010.1 27.7 29.267
"8029" 159.832 10.476 1010.2 26.7 27.8895
"8030" 947.726 14.1336 1010.5 26.5 27.5535
"8031" 1299.94 40.536 1008 28.3 28.7998
"8032" 0.002765 32.256 1013.7 25.8 26.4885
"8033" -0.018978 14.4576 1011.2 25.1 26.9817
"8034" 0.007667 23.8248 1012.4 25.9 26.5034
"8035" 53.0057 41.472 1013.4 24.8 25.3461
"8036" 0.01072 21.2832 1007.6 28.1 29.0571
"8037" 378.435 27.4752 1000.2 28.8 29.5123
"8038" -0.00695 10.0368 1010.7 27.2 27.6351
"8039" 60.2157 18.4176 1009.5 26.1 26.6661
"8040" -0.026453 47.988 1013.3 24.5 25.112
"8041" 0.01631 28.1736 1016.2 24.6 25.2008
"8042" 0.100447 0.4356 1017.3 22.2 26.4312
"8043" 0.026098 10.2276 1005.5 28.1 29.435
"8044" 0.040855 29.484 1013.8 24.9 25.4379
"8045" 2018.7 19.386 1008.6 28.4 29.0122
"8046" 572.121 8.2872 1004.9 28.7 29.7505
"8047" 0.019348 8.784 1005.9 29.8 29.6331
"8048" 394.55 10.1376 1007.7 29.1 29.0603
"8049" 0.014102 27.4932 1002.9 28.7 29.7543
"8050" 2.80534 25.7004 1010.9 26.5 27.6248
"8051" 1871.42 26.3196 1009.5 27.8 28.4991
"8052" 1952.83 25.5384 1013.7 26.1 27.2917
"8053" 952.665 0.3744 1014.4 25.7 25.9423
"8054" 36.0582 15.7284 1004.1 29.9 29.2171
"8055" 297.545 23.0256 1004.9 29.1 30.1242
"8056" 27.1452 0.3852 1014.3 22 26.298
"8057" 2094.06 23.7276 1008.3 27.9 27.856
"8058" 0.037361 45.576 1003.7 29.4 28.8912
"8059" 1.3959 33.84 1008.8 25.7 28.9062
"8060" 0.02479 32.976 1016.4 24.7 25.2769
"8061" 9.10431 19.3176 1003.2 27.9 29.436
"8062" -0.916103 21.8808 1013.4 25.6 26.1735
"8063" -0.040227 20.0592 1008.4 28.1 29.1995
"8064" 2103.23 26.676 1012.4 26.1 26.7068
"8065" 0.007196 8.5032 1009.7 28.7 29.3745
"8066" 1144.25 18.3132 1006.6 28.6 28.2579
"8067" 0.017369 33.624 1012.8 27.4 27.7722
"8068" 799.515 19.3896 1007.4 27.2 29.0382
"8069" 1312.55 28.35 1012.8 25.9 26.8066
"8070" 0.048006 14.0832 1006.8 27.8 29.2414
"8071" 55.0766 21.5172 1006.8 29 29.2914
"8072" -0.010344 41.94 1010.2 24.8 26.6558
"8073" 1709.49 9.9252 1008.2 26.2 26.583
"8074" 135.021 44.244 1015.1 25 24.6967
"8075" 2168.72 14.4396 1004.7 29.5 29.5513
"8076" 22.7698 34.488 1012.6 26.5 27.0366
"8077" 0.0441 7.0308 1010.1 28.7 29.3707
"8078" 64.4439 10.6848 1005.4 28.8 28.4219
"8079" 371.013 36.144 999.6 29.1 29.4711
"8080" 0.032968 31.032 1005.7 27.9 29.7537
"8081" 4.29354 22.6728 1007.4 28.4 29.1789
"8082" 604.124 32.22 1008.2 28 28.9068
"8083" 1488.7 37.908 1002.7 29.9 29.6632
"8084" 1.02251 5.8968 1004.3 29 29.8936
"8085" -0.000146 24.1956 1012.2 24.8 25.3435
"8086" -0.009825 14.0976 1013.7 25.9 25.7651
"8087" 1152.69 32.472 1013.2 23.8 25.0554
"8088" -0.014292 27.612 1014.3 26.4 27.3405
"8089" 666.782 32.148 1009.9 27.2 29.4245
"8090" 1660.89 25.7076 1015.8 25.1 25.2544
"8091" 1045.11 27.8964 1014.6 26.3 27.1102
"8092" 1923.97 22.3956 1007 28.5 29.2534
"8093" 694.77 39.24 1013.7 24.6 25.0869
"8094" 0.01972 34.596 1001.2 28.1 29.5253
"8095" 0.02193 37.188 1010.7 27.4 28.3672
"8096" 1224.91 19.3968 1010.9 25.3 25.2379
"8097" 1168.8 18.2952 1010.8 25.3 25.839
"8098" 0.012167 12.996 1013.6 25.9 26.7773
"8099" 335.589 11.6388 1014 24.9 25.7231
"8100" 1780.46 12.5244 1009.7 28.3 29.5759
"8101" 29.8939 25.47 1009.4 26.1 27.9587
"8102" 209.017 33.444 1006.1 27 28.6147
"8103" 0.028751 22.1004 1014.7 24.8 22.1659
"8104" 2196.04 28.008 1012.6 26.3 27.1548
"8105" 0.023028 19.1232 1003.7 28.8 29.1488
"8106" -0.000142 27.4248 1003.5 28.9 29.5724
"8107" 1542.99 23.8932 1012.2 25.7 26.8124
"8108" 0.467304 54.324 999.5 28.6 29.3989
"8109" 0.015165 11.3868 1009.5 28.9 29.0175
"8110" 1992.09 30.096 1014.3 26.3 27.129
"8111" 0.068272 23.112 1012.1 25.3 25.7257
"8112" 0.048894 37.728 1012.5 24.6 25.3356
"8113" 736.119 32.184 1011.2 26.4 26.6909
"8114" -0.003527 30.456 1013.4 27.5 27.796
"8115" 0.010012 22.122 1010.8 25.4 26.9763
"8116" 198.745 33.768 1001.8 28.4 29.7173
"8117" 0.007383 11.0448 1008.4 25.4 26.9377
"8118" -0.011761 24.7536 1011.8 24.8 25.3916
"8119" 2186.7 36.504 1011 27.1 28.3006
"8120" 0.022609 30.636 1014.3 26.1 27.3091
"8121" 145.062 41.148 1007.9 28.1 28.2404
"8122" 1975.87 13.4532 1008.3 29.6 29.8672
"8123" 2046.65 34.272 1009 29.1 29.0011
"8124" 0.179893 28.458 1011.2 26.2 27.6064
"8125" 0.031896 18.54 1004.5 28.3 29.5027
"8126" 17.4037 29.556 1007 28.1 29.1736
"8127" 1165.84 43.236 1008.4 28.3 28.2635
"8128" 2179.73 15.3072 1011.3 26.9 27.687
"8129" 1812.96 11.6928 1014 21.7 25.8904
"8130" 30.6454 9.6336 1002.8 26.7 29.3828
"8131" 678.242 32.688 1020.4 25.3 25.6233
"8132" 1915.24 42.048 1008.2 27.8 28.5633
"8133" 1113.8 10.6848 1005 29.1 29.3221
"8134" 0.040718 2.0304 1006 28.6 29.562
"8135" -1.34729 0.3852 1012.2 22.2 26.7672
"8136" -0.000208 9.9 1011.1 29 28.7048
"8137" 0.023545 25.0344 1010.5 25.3 26.683
"8138" 1.40739 0.4068 1016.2 22 26.2018
"8139" -0.009451 37.8 999.7 28.9 28.9797
"8140" 0.011479 25.6752 1010.6 26.4 27.6234
"8141" 0.039975 39.168 1006.9 28.3 28.6964
"8142" 1121.72 16.6968 998.2 28.7 28.9029
"8143" 1563.07 18.0576 1010.8 25.9 26.7202
"8144" 2221.03 26.9712 999.4 29.5 28.902
"8145" 1628.82 5.5764 1006.5 28.9 29.7546
"8146" 1964.8 18.7164 1005.4 29.8 29.3697
"8147" 0.013906 20.9556 1008.7 28.3 29.2925
"8148" 2144.09 39.42 1011.2 27.6 28.3138
"8149" -0.016503 40.248 1009.7 28.3 28.8931
"8150" 1785.17 41.472 1016.5 25.1 25.8352
"8151" 1655.15 13.9896 1009.9 28.2 29.5534
"8152" 490.725 20.8044 1003.1 27.9 29.4731
"8153" 1190.91 20.3724 1007 27.9 28.9078
"8154" 1773.73 23.4432 1007.6 28 28.4952
"8155" 1000.92 24.3936 1001.3 29.4 29.3032
"8156" 2122.22 30.492 1013.6 26.7 27.1828
"8157" 1159.35 5.4648 1004.9 28.7 29.5327
"8158" 114.079 13.8132 1013.7 23.6 25.2037
"8159" 0.028733 44.928 1000.9 27.3 29.2726
"8160" 1207.62 36.72 1008.5 28.9 28.9696
"8161" 0.012285 26.3628 1013.4 26.1 26.7837
"8162" 0.012232 28.2564 1014.5 25.3 25.6097
"8163" 0.028932 25.6428 1008.3 28.2 29.25
"8164" 834.918 40.212 1011.6 25.1 26.6109
"8165" 426.119 19.4328 998.3 28.4 28.9082
"8166" 462.571 19.944 1006.6 28.4 29.1082
"8167" 22.7218 29.016 1011.6 26 26.6666
"8168" 2161.63 12.3264 1004.7 29 29.0137
"8169" 1564.16 30.168 1012.2 26.5 26.8199
"8170" 742.835 16.3368 1004.2 27.9 29.604
"8171" 0.009922 37.62 1009.9 28.4 28.8896
"8172" 0.03334 29.808 1015.1 26.3 27.3802
"8173" 3.13501 41.436 1011.1 24.6 28.1927
"8174" 0.015529 12.5244 1006.5 28.3 29.7896
"8175" 41.5046 18.8604 1001.4 28.4 29.3328
"8176" 374.324 22.0536 1005.5 29 29.0791
"8177" -0.004021 9.1548 1006.9 28.7 29.8527
"8178" -0.003955 23.688 1003.4 30.4 29.6938
"8179" -0.006037 26.0496 1007.6 28.3 29.2294
"8180" -0.01273 12.294 1009.5 28.6 28.3609
"8181" 0.005743 21.0348 1007.3 25.5 28.7614
"8182" 37.6041 31.392 1008.3 27.3 29.2473
"8183" 0.007967 33.408 1007.6 28.3 28.8475
"8184" 1803.3 33.336 1013.4 24.4 25.4983
"8185" 2267.23 31.356 1009.8 28.8 29.5887
"8186" 1715.04 23.778 1011.9 26.4 27.0964
"8187" 0.017309 9.612 1006.2 29.5 28.8443
"8188" 0.017563 23.1336 1003.9 29.3 29.2764
"8189" 0.007094 13.3308 1010.7 26.8 27.868
"8190" 0.018969 27.09 1012.7 25.9 27.5452
"8191" 0.012915 27.7812 1008.7 27 28.1292
"8192" 445.547 14.778 1000.9 26.8 29.1753
"8193" 1823.84 20.196 1010.8 26.3 27.2396
"8194" -0.001753 5.9004 1002.8 29.5 29.5924
"8195" -0.007892 45.108 1007.6 28.4 28.9482
"8196" 149.387 32.76 1000.5 29.3 29.4019
"8197" 0.015188 29.196 1011.2 25.8 27.4556
"8198" 0.009882 27.2628 1010.8 26.2 27.0781
"8199" -0.031185 33.732 1013.6 25.9 26.9982
"8200" 1940.19 31.86 1005.1 29.2 29.1966
"8201" 1415.9 16.65 1009.4 29.5 29.9724
"8202" 272.613 29.088 1015.1 24.8 25.4458
"8203" 274.591 13.86 1003.7 29.9 29.0953
"8204" 0.052286 16.2468 1008.7 28.9 29.4042
"8205" 281.442 40.752 1014.4 23.6 25.0073
"8206" 1406.72 17.82 1010.9 25.3 25.8332
"8207" 0.03702 35.568 999.8 29.2 29.0728
"8208" 0.024102 27.3636 1007.4 27.6 29.0603
"8209" 1863.38 30.384 1004.8 28.8 29.2349
"8210" -0.013738 5.922 1012.8 25.1 25.2785
"8211" 2037.44 10.3212 1009.1 29.5 29.1625
"8212" 56.6413 35.748 1014 23.4 24.8305
"8213" -0.011532 36.396 1011.3 26 26.6423
"8214" 0.003472 33.048 1012.4 25.8 27.3407
"8215" 1590.75 22.1508 1012.7 25.6 25.6082
"8216" 1076.38 17.568 1010.7 25.7 26.6152
"8217" 0.035914 11.9988 1009.5 28.5 29.5936
"8218" 643.477 23.6124 1009.3 29 29.1852
"8219" 0.038063 3.8088 1002.6 31 29.6987
"8220" 1616.75 24.7932 1002 29.1 29.3329
"8221" 1729.31 37.584 1016.2 25.2 25.8383
"8222" 0.00864 15.6132 1007 29.3 28.9021
"8223" 229.864 16.6608 1009.4 26.1 26.6751
"8224" 0.015079 19.224 1007.4 27.5 28.6429
"8225" 0.036492 14.0868 1011.5 26 27.6271
"8226" 0.002031 36.036 1013.7 24.5 25.3627
"8227" 2067.97 15.7824 1012.5 25.4 25.5691
"8228" 233.307 34.272 1012.2 26.5 26.9219
"8229" 0.016879 27.63 1014.7 24.3 25.0643
"8230" 960.606 10.3644 1001.1 27.1 29.2541
"8231" 128.931 25.0632 1003.4 25.9 29.2915
"8232" -0.014065 18.5796 1004.6 27.6 29.4106
"8233" 1118.58 38.268 1012.6 25.2 25.7656
"8234" 2053.01 16.3332 1005.7 29.9 29.3134
"8235" -0.006481 50.328 1018.6 23.3 25.0797
"8236" 22.8925 25.1172 1014.9 24.9 24.893
"8237" 1564.35 35.28 1015.5 24.8 25.8453
"8238" 2202.78 28.5876 1000.1 28.1 28.925
"8239" 351.003 26.8524 1011.3 27.1 27.7645
"8240" -0.013608 20.1924 1007.4 26.9 28.7266
"8241" 24.0692 26.5788 1013.6 25.2 25.3419
"8242" 0.016846 23.5116 1003.3 29.4 29.2848
"8243" 7.3883 47.844 1013.5 23.3 24.7715
"8244" 97.5598 13.3812 1006.7 28.3 28.6642
"8245" 1401.01 29.556 1010.9 25.8 26.2627
"8246" 0.007447 9.2088 1010.2 28.7 29.3631
"8247" 525.792 44.496 1012.4 23.9 25.1392
"8248" 381.986 17.5284 1012.2 25.7 25.9176
"8249" 688.275 11.2176 1002.5 29.7 29.3832
"8250" 785.643 18.576 1006.2 28.1 28.8542
"8251" 21.4475 33.192 1012.1 25.9 27.3888
"8252" 0.013042 37.548 1010.9 27 28.8383
"8253" -0.000433 37.152 1012.6 26.3 26.978
"8254" 0.030682 21.7908 1012 27.6 27.7324
"8255" -0.002649 17.7228 1004.3 29.5 29.2484
"8256" 0.021179 14.5368 1006 29 29.2827
"8257" 0.139666 28.2456 1014.3 25.3 25.592
"8258" 1771.36 42.012 1009.3 27.9 28.5347
"8259" 0.025221 31.14 1003.5 28.9 29.293
"8260" 0.012906 28.5768 1012.6 26 26.8446
"8261" 428.968 41.616 1014.8 25.1 25.7385
"8262" 974.797 15.6816 1006.9 28.3 28.4472
"8263" 1505.66 14.3244 1006.9 28.9 28.8675
"8264" 1832.9 32.724 1012.8 25.6 25.8553
"8265" -0.019169 20.8116 1008.5 27.9 29.0945
"8266" 4.32792 6.2892 1005.2 28.8 29.6207
"8267" 0.030019 42.408 1013.7 24.8 24.5681
"8268" 0.027032 14.9148 1010.2 28.8 29.0126
"8269" 158.425 35.856 1007.6 24.3 28.713
"8270" 0.02154 41.76 1009.8 28.3 28.8916
"8271" -0.004329 23.0688 1011.9 26.1 26.4983
"8272" 138.314 29.844 1003.9 27.9 29.0821
"8273" 0.028284 2.6964 1011.3 26.4 26.8304
"8274" 344.215 42.012 1015.2 23.6 25.5139
"8275" 2105.05 33.444 1015.2 24.9 25.8492
"8276" 767.038 24.48 1012.6 26 27.4373
"8277" -0.010529 40.932 1003.7 29.3 28.8932
"8278" 2145.64 14.6448 1009.8 26.1 26.5487
"8279" -0.007796 18.1296 1003.6 29.1 29.2509
"8280" 2082.3 28.3536 1003.5 28.1 29.2802
"8281" -0.013764 11.3328 1008.4 29.7 29.9728
"8282" 36.0881 34.128 1014.5 24.6 25.2309
"8283" 0.002438 18.5652 1013 25.7 27.6519
"8284" 0.002764 22.9392 1005.2 29.4 29.0424
"8285" -0.001352 28.4724 1009.6 28.9 29.3968
"8286" -0.012695 27.1908 1013.6 26.2 27.3532
"8287" 259.468 22.1328 1001.4 29.6 29.3093
"8288" 0.470329 25.4664 1000.8 27.9 29.6353
"8289" -0.01843 39.924 1014.2 24.8 25.5239
"8290" 0.034614 11.4372 1010.7 25.8 26.8472
"8291" 1181.61 3.2796 1008.8 28.3 29.2016
"8292" 704.121 14.8248 1010.2 26.6 27.6868
"8293" 1009.18 28.7136 1012.2 26.6 26.2958
"8294" -0.00227 24.336 1008.2 28.7 29.0747
"8295" 1052.38 11.2104 1008.5 29.2 29.5091
"8296" 1828.06 21.0708 1002.3 28.9 28.9993
"8297" 0.032465 21.7872 1008.8 28.1 29.1609
"8298" 0.03412 45.504 1010.2 24.6 26.6586
"8299" 543.799 21.456 1001 30.1 29.6218
"8300" 1062.01 24.6672 1002.6 27.5 29.023
"8301" 1392.99 31.716 1013.4 26.5 27.2837
"8302" 0.01838 4.3524 1010.3 26.1 26.8991
"8303" 1781.91 10.152 1010.6 28.7 29.02
"8304" 0.027748 24.8544 1002.8 29.1 29.0342
"8305" 1528.58 18.6768 1005.9 28.6 29.0146
"8306" 0.013755 38.808 1014.7 26.6 27.1553
"8307" 327.301 37.44 1014.3 25.1 25.5542
"8308" 0.008466 19.656 1009.3 28.1 28.5712
"8309" 0.002158 37.692 1013.8 24.8 25.3001
"8310" 0.025997 22.8096 1003 29.4 29.2676
"8311" 1151.45 13.5108 1009.4 27.6 27.6752
"8312" -0.008778 41.688 1008.1 28.7 28.9489
"8313" 299.534 46.728 1013.8 24.6 25.047
"8314" 2119.22 35.316 1009.8 27.5 28.171
"8315" -0.001467 2.3688 1011.3 26.4 27.0086
"8316" 213.538 24.4296 1007.5 28.1 29.4023
"8317" 1.00417 0.4104 1014.4 22.2 26.1345
"8318" -0.014957 20.394 1009.9 28.9 29.4864
"8319" 0.008775 22.1004 1004.3 29.1 29.0618
"8320" 0.043384 15.8292 1008.6 29.4 28.9909
"8321" 649.635 31.536 1015.1 25.2 26.1743
"8322" 0.031341 19.1232 1003.5 28.7 29.144
"8323" -0.002351 3.9816 1011.4 26.5 26.9934
